SETOR;TRABALHO;PECA;TEMPO
USINAGEM;08 - USINAR 4212;CE0003;0.5
USINAGEM;08 - USINAR 4212;CM0010;0.5
USINAGEM;08 - USINAR 4212;CM0008;0.5
USINAGEM;08 - USINAR 4212;EM0003;0.2
USINAGEM;08 - USINAR 4212;EM0005;1.5
USINAGEM;08 - USINAR 4212;EM0007;1.489
USINAGEM;08 - USINAR 4212;EE0011;0.84
USINAGEM;08 - USINAR 4212;EE0012;0.84
USINAGEM;08 - USINAR 4212;EE0013;0.46
USINAGEM;08 - USINAR 4212;EE0005;0.409
USINAGEM;08 - USINAR 4212;EE0001;1.111
USINAGEM;08 - USINAR 4212;EE0000;1.48
USINAGEM;08 - USINAR 4212;CM0007;0.5
USINAGEM;08 - USINAR 4212;CM0009;0.5
USINAGEM;08 - USINAR 4212;EM0006;1.75
USINAGEM;08 - USINAR 4212;EE0019;0.1
USINAGEM;09 - USINAR TRAUB A25;EE0016;0.3
USINAGEM;09 - USINAR TRAUB A25;EE0006;1.044
USINAGEM;09 - USINAR TRAUB A25;EM0004;7.5
USINAGEM;09 - USINAR TRAUB A25;EE0005;1.25
USINAGEM;09 - USINAR TRAUB A25;EM0001;1.489
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UP0000;0.5
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;BM0001;0.238
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UE0043;0.156
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UM0007;1
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UM0006;0.5
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UM0003;0.5
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UP0001;0.5
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UM0009;0.2
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;BE0176;0.209
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;BE0177;0.209
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;BP0178;0.209
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;BP0179;0.209
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UE0040;0.221
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UE0041;0.226
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UE0042;0.22
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UM0004;0.4
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UM0002;0.35
DOBRA E CONFORMAÇÃO;02 - CORTE DE TUBOS;UM0005;0.4
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;UM0003;0.5
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;UP0001;0.5
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;UE0043;0.403
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;BE0176;0.406
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;BE0177;0.406
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;BP0178;0.672
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;BM0001;0.41
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;UE0041;0.343
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;UE0042;0.38
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;UE0040;0.437
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;UM0004;0.686
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;UM0002;0.361
DOBRA E CONFORMAÇÃO;04 - DOBRA DE TUBO;BP0179;0.406
DOBRA E CONFORMAÇÃO;05 - TROCA DE MODELO NA DOBRA;BE0176;80
DOBRA E CONFORMAÇÃO;05 - TROCA DE MODELO NA DOBRA;BE0177;80
DOBRA E CONFORMAÇÃO;05 - TROCA DE MODELO NA DOBRA;BP0178;80
DOBRA E CONFORMAÇÃO;05 - TROCA DE MODELO NA DOBRA;UM0002;80
DOBRA E CONFORMAÇÃO;05 - TROCA DE MODELO NA DOBRA;UE0040;80
DOBRA E CONFORMAÇÃO;05 - TROCA DE MODELO NA DOBRA;UE0041;80
DOBRA E CONFORMAÇÃO;05 - TROCA DE MODELO NA DOBRA;UE0042;80
DOBRA E CONFORMAÇÃO;05 - TROCA DE MODELO NA DOBRA;BP0179;80
DOBRA E CONFORMAÇÃO;06 - CONFORMAÇÃO/USINAGEM;BE0176;2.1
DOBRA E CONFORMAÇÃO;06 - CONFORMAÇÃO/USINAGEM;BE0177;1.848
DOBRA E CONFORMAÇÃO;06 - CONFORMAÇÃO/USINAGEM;UM0002;1.646
DOBRA E CONFORMAÇÃO;06 - CONFORMAÇÃO/USINAGEM;UM0004;1.667
DOBRA E CONFORMAÇÃO;06 - CONFORMAÇÃO/USINAGEM;BP0179;2.1
DOBRA E CONFORMAÇÃO;07 - TROCA DE PRODUTO NA CONFORMAÇÃO;BE0176;70.5
DOBRA E CONFORMAÇÃO;07 - TROCA DE PRODUTO NA CONFORMAÇÃO;BE0177;70.5
DOBRA E CONFORMAÇÃO;07 - TROCA DE PRODUTO NA CONFORMAÇÃO;UM0002;70.5
DOBRA E CONFORMAÇÃO;07 - TROCA DE PRODUTO NA CONFORMAÇÃO;BP0179;70.5
DOBRA E CONFORMAÇÃO;07 - TROCA DE PRODUTO NA CONFORMAÇÃO;BP0178;70.5
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;UM0007;1.241
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;XL0003;2.5
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;XL0001;2.5
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;SE0043;1.5
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;SE0044;1.5
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;SE0045;2
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;SE0046;2.1
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;SE0047;2.2
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;BM0003;3
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;BM0007;1.9
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;BM0006;0.5
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;BP0181;0.5
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;UM0005;1.548
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;BM0005;0.15
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;CE0042;1.4
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;CE0040;2
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;CE0041;1.4
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;UM0003;0.84
DOBRA E CONFORMAÇÃO;08 - SOLDA DE CORPO;XL0002;2.5
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;CE0040;0.778
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;XL0001;0.8
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;SE0044;1.03
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;BM0006;1.166
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;CE0041;0.778
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;UM0003;0.785
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;BM0005;1.166
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;BM0001;1.348
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;CE0042;0.778
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;BM0007;1.166
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;SE0043;1.03
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;BM0003;1.166
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;SE0047;0.8
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;XL0002;0.8
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;SE0045;0.8
DOBRA E CONFORMAÇÃO;10 - TESTE DE ESTANQUEIDADE;SE0046;0.8
DOBRA E CONFORMAÇÃO;11 - RECUPERAÇÃO DE SOLDA;XL0001;1.5
DOBRA E CONFORMAÇÃO;11 - RECUPERAÇÃO DE SOLDA;XL0002;1.5
DOBRA E CONFORMAÇÃO;11 - RECUPERAÇÃO DE SOLDA;CE0040;1.471
DOBRA E CONFORMAÇÃO;11 - RECUPERAÇÃO DE SOLDA;CE0042;1.471
DOBRA E CONFORMAÇÃO;11 - RECUPERAÇÃO DE SOLDA;CE0041;1.471
DOBRA E CONFORMAÇÃO;11 - RECUPERAÇÃO DE SOLDA;UM0003;0.952
DOBRA E CONFORMAÇÃO;12 - DERRETIMENTO DE INSERTO;UM0003;0.653
DOBRA E CONFORMAÇÃO;14 - CONFORMAÇÃO DE AREJADOR;UM0003;0.5
DOBRA E CONFORMAÇÃO;14 - CONFORMAÇÃO DE AREJADOR;BP0181;1.1
DOBRA E CONFORMAÇÃO;14 - CONFORMAÇÃO DE AREJADOR;UP0001;0.5
DOBRA E CONFORMAÇÃO;14 - CONFORMAÇÃO DE AREJADOR;BM0001;1.06
DOBRA E CONFORMAÇÃO;14 - CONFORMAÇÃO DE AREJADOR;BP0178;1.004
DOBRA E CONFORMAÇÃO;14 - CONFORMAÇÃO DE AREJADOR;CE0032;0.3
DOBRA E CONFORMAÇÃO;15 - CONFORMAÇÃO DE ESPIGA;BM0001;2.188
DOBRA E CONFORMAÇÃO;15 - CONFORMAÇÃO DE ESPIGA;BP0178;0.553
DOBRA E CONFORMAÇÃO;16 - DESOVALIZAÇÃO DE TUBO;UE0041;0.443
DOBRA E CONFORMAÇÃO;16 - DESOVALIZAÇÃO DE TUBO;UP0001;0.5
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;UM0003;0.2
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;UM0004;0.5
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;UE0042;0.4
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;SE0046;0.5
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;BP0181;2.27
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;CE0040;0.7
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;BM0001;0.154
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;BM0007;0.6
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;SE0045;0.5
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;CE0042;0.7
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;UM0007;1.2
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;CE0041;0.7
DOBRA E CONFORMAÇÃO;17 - SOLDA DE INSERTO;BM0003;2.1
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EP0003;0.79
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0030;4.739
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;SE0047;3.08
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0031;4.739
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0032;4.739
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0033;4.739
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;SE0045;2.991
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;SE0046;3.241
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XE0159;7.247
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0002;8.37
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0004;5.76
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XM0000;13.497
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XM0001;21.504
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;DM1051;8.812
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CL0001;10.186
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XL0001;8.5
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0001;8.37
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EE0013;1.296
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0426;0.465
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BP0179;2.525
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BE0177;2.525
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;SE0043;7.7
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;SE0044;7.7
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XM0002;14.233
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0001;9.241
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BP0178;2.525
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BE0176;2.525
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0042;2.991
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XL0003;8.5
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0005;7.778
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0041;3.241
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0040;3.08
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;ML0001;1.324
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0000;14.233
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BM0001;2.236
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XL0002;8.5
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0160;3.745
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0161;4.319
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CP0089;3.349
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CP0090;2.9
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;DE0159;4.404
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;DP0087;2.97
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;TE0155;3.839
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;TE0156;3.565
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;TE0200;8.37
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;TP0088;4.375
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XE0158;8.921
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XE0208;8.791
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;TE0187;10.619
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XM0005;3.327
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0003;6.106
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0002;5.425
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EM0006;1.272
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EP0001;5
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BP0181;4.106
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0003;0.465
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EM0000;1.272
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;XE0160;2.6
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BM0008;5.6
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EM0007;1.272
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EM0008;1.272
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EE0017;1
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BM0003;5.6
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EE0018;1.272
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0009;1.232
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BM0005;5.6
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BM0006;3.85
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CE0000;12
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0008;1.466
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0010;1.466
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;CM0007;1.232
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EE0016;1
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;BM0007;3.85
POLIMENTO;02 - LIXAMENTO DE PEÇA BOA;EE0019;1.2
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CE0160;1.87
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XE0159;4.46
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CP0089;1.76
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CP0090;1.58
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;DM1051;5.133
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CL0001;5.1
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XL0001;4.1
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;DE0159;1.935
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;DP0087;1.43
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;TE0155;2.44
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;TE0156;1.47
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;TE0200;2.92
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;TP0088;3.08
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XE0158;4.46
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XE0208;3.975
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;TE0187;4.51
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XM0005;1.38
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CM0003;3.05
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CM0002;2.88
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CM0004;2.88
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XM0000;6.75
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XM0001;6.74
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CE0001;5.1
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CE0002;5.1
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CM0005;3.6
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XM0002;5.1
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CM0001;4.5
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XL0003;4.1
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;ML0001;1
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;XL0002;4.1
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CM0000;5.1
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;BM0001;1.118
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CE0426;0.5
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CE0030;2.369
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CE0031;2.369
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CE0032;2.369
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CE0033;2.369
POLIMENTO;03 - LIXAMENTO DE PEÇA DEC;CE0161;1.71
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BE0176;0.853
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BE0177;0.827
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BP0178;0.827
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BP0179;0.849
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;DP0087;0.512
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CP0090;0.445
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;DM1051;0.502
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0040;1.15
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0041;1.37
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0042;1.141
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CL0001;0.8
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0160;0.398
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0161;0.514
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CP0089;0.435
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;DE0159;0.438
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;TE0155;0.55
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;TE0156;0.552
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;TE0200;0.868
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;TP0088;0.5
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XE0158;0.903
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XE0208;0.894
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;TE0187;1.183
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XM0005;0.552
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0003;1.17
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0002;0.484
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0004;0.5
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XM0000;0.903
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XM0001;0.894
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0002;0.733
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0005;0.952
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XL0003;1.3
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;SE0043;1.15
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0001;0.969
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;ML0001;1.162
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XL0001;1.3
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XM0002;0.976
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XL0002;1.3
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0000;0.976
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BM0001;0.827
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0010;0.876
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0009;0.876
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0008;0.876
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BM0006;0.823
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BM0007;0.823
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BM0005;1.141
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BM0003;1.141
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;BP0181;1.141
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0001;0.733
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0031;0.4
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0030;0.4
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0032;0.4
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CE0033;0.4
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;SE0045;1.141
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;SE0046;1.37
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;SE0047;1.15
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;SE0044;1.15
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;XE0159;1.1
POLIMENTO;05 - POLIMENTO DE PEÇA AUTO;CM0007;0.875
POLIMENTO;06 - POLIMENTO DE PEÇA MANUAL;CE0033;0.4
POLIMENTO;06 - POLIMENTO DE PEÇA MANUAL;CE0032;0.398
POLIMENTO;06 - POLIMENTO DE PEÇA MANUAL;CE0031;1.147
POLIMENTO;06 - POLIMENTO DE PEÇA MANUAL;CE0030;1.147
POLIMENTO;09 - BRILHO DE PEÇA AUTO;CM0007;0.876
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;EP0001;0.5
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;EE0019;0.2
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;BM0006;1.75
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;EM0007 ;1.37
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CM0007;0.2
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CM0030;0.4
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;XE0160;0.2
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;BM0003;0.898
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;EM0006;1.75
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;BM0007;1.75
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;BM0005;1.75
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;BP0181;2
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;SE0047;1.083
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;SE0046;1.166
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CE0031;0.699
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;SE0045;0.898
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CE0030;0.699
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CE0032;0.763
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CE0033;0.763
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;SE0043;2.5
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;XE0159;1.111
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;EE0013;0.411
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CM0005;0.823
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;XL0003;1.6
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;SE0044;2.5
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CM0001;0.823
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;BM0001;1.05
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;ML0001;0.891
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;XL0002;1.6
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CM0000;1.61
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;XM0002;1.61
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;DM1051;0.765
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CE0042;0.898
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CE0040;1.083
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CE0041;1.166
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;CL0001;1.575
POLIMENTO;10 - BRILHO DE PEÇA MANUAL;XL0001;1.6
